ligand,target,activity,minuslog_activity
CHEMBL1201142,CHEMBL1951,710.0,6.1487416512809245
CHEMBL1201142,CHEMBL2039,14.0,7.853871964321762
CHEMBL1201179,CHEMBL1824,124.0,6.906578314837765
CHEMBL1201179,CHEMBL203,140.0,6.853871964321762
CHEMBL1201182,CHEMBL2842,1760.0,5.7544873321858505
CHEMBL1201187,CHEMBL274,25.43,7.594653639824291
CHEMBL1201192,CHEMBL217,2.1,8.67778070526608
CHEMBL1201192,CHEMBL238,6600.0,5.180456064458132
CHEMBL1201196,CHEMBL4685,8400.0,5.075720713938118
CHEMBL1201213,CHEMBL210,1000.0,6.0
CHEMBL1201217,CHEMBL220,181.0,6.7423214251308154
CHEMBL1201266,CHEMBL1293267,4000.0,5.3979400086720375
CHEMBL1201284,CHEMBL1878,80.0,7.096910013008056
CHEMBL1201284,CHEMBL5845,320.0,6.494850021680094
CHEMBL1201335,CHEMBL211,0.1585,9.79997073344623
CHEMBL1201335,CHEMBL245,0.2512,9.599980364934842
CHEMBL1201356,CHEMBL1833,0.8,9.096910013008056
CHEMBL1201729,CHEMBL4306,2370.0,5.6252516539898965
CHEMBL1201746,CHEMBL1795188,57.0,7.2441251443275085
CHEMBL1201746,CHEMBL2121,168.0,6.774690718274138
CHEMBL1201746,CHEMBL4833,0.69,9.161150909262744
CHEMBL1201754,CHEMBL4789,343.8,6.463694127648966
CHEMBL1201770,CHEMBL233,7.943,8.100015437450608
CHEMBL1201770,CHEMBL236,3460.0,5.460923901207224
CHEMBL1201776,CHEMBL233,160.0,6.795880017344075
CHEMBL1206,CHEMBL1914,300.0,6.522878745280337
CHEMBL1206690,CHEMBL230,5.0,8.301029995663981
CHEMBL1207607,CHEMBL3691,7800.0,5.107905397309519
CHEMBL12089,CHEMBL220,610.0,6.214670164989233
CHEMBL12089,CHEMBL240,3100.0,5.508638306165727
CHEMBL121,CHEMBL1795168,731.0,6.13608262304214
CHEMBL121,CHEMBL1835,3560.0,5.448550002027125
CHEMBL121,CHEMBL2039,4200.0,5.376750709602099
CHEMBL121,CHEMBL205,4069.0,5.390512310146715
CHEMBL121,CHEMBL6020,6400.0,5.1938200260161125
CHEMBL1213492,CHEMBL1829,3.0,8.522878745280337
CHEMBL1213492,CHEMBL1865,44.0,7.356547323513813
CHEMBL1213492,CHEMBL1937,3.0,8.522878745280337
CHEMBL1213492,CHEMBL2563,600.0,6.221848749616356
CHEMBL1213492,CHEMBL2716,240.0,6.619788758288394
CHEMBL1213492,CHEMBL3192,39.0,7.4089353929735005
CHEMBL1213492,CHEMBL325,2.0,8.698970004336019
CHEMBL1213492,CHEMBL3524,1050.0,5.978810700930062
CHEMBL1213492,CHEMBL4145,390.0,6.4089353929735005
CHEMBL1214124,CHEMBL2009,6510.0,5.186419011431808
CHEMBL1214827,CHEMBL3880,20.0,7.698970004336019
CHEMBL1214827,CHEMBL4303,350.0,6.455931955649724
CHEMBL1215,CHEMBL1867,306.0,6.51427857351842
CHEMBL1215,CHEMBL1916,340.0,6.468521082957745
CHEMBL1215,CHEMBL229,55.99,7.251889532505016
CHEMBL1215,CHEMBL232,5.9,8.229147988357855
CHEMBL1215661,CHEMBL224,0.48,9.318758762624412
CHEMBL1215661,CHEMBL225,645.0,6.1904402853647325
CHEMBL121626,CHEMBL4681,8.0,8.096910013008056
CHEMBL1218,CHEMBL1945,0.0138,10.860120913598763
CHEMBL1218,CHEMBL1946,0.045,10.346787486224656
CHEMBL122,CHEMBL6174,3000.0,5.522878745280337
CHEMBL12208,CHEMBL3242,8100.0,5.0915149811213505
CHEMBL12208,CHEMBL3594,560.0,6.251811972993799
CHEMBL12208,CHEMBL4234,1000.0,6.0
CHEMBL1221,CHEMBL1835,183.0,6.73754891026957
CHEMBL1221,CHEMBL2047,6880.0,5.162411561764489
CHEMBL1221,CHEMBL4685,6400.0,5.1938200260161125
CHEMBL122270,CHEMBL224,7400.0,5.130768280269024
CHEMBL122270,CHEMBL2492,7943.28,5.100000128334196
CHEMBL1229517,CHEMBL1169596,1130.0,5.94692155651658
CHEMBL1229517,CHEMBL1906,410.0,6.3872161432802645
CHEMBL1229517,CHEMBL279,360.0,6.443697499232713
CHEMBL1229517,CHEMBL3879831,5011.87,5.300000202445418
CHEMBL1229517,CHEMBL3886,31.4,7.503070351926785
CHEMBL1229517,CHEMBL5145,2290.0,5.640164517660112
CHEMBL1230065,CHEMBL260,13.0,7.886056647693163
CHEMBL1230065,CHEMBL3961,62.0,7.2076083105017466
CHEMBL1230122,CHEMBL260,10.0,8.0
CHEMBL1230165,CHEMBL1974,55.0,7.259637310505756
CHEMBL1230165,CHEMBL2147,48.0,7.318758762624412
CHEMBL1230165,CHEMBL2468,17.0,7.769551078621726
CHEMBL1230165,CHEMBL3629,2000.0,5.698970004336019
CHEMBL1230165,CHEMBL4070,11.0,7.958607314841775
CHEMBL1230165,CHEMBL4225,4.0,8.397940008672037
CHEMBL1230165,CHEMBL4226,41.0,7.3872161432802645
CHEMBL1230165,CHEMBL4523,186.0,6.730487055782084
CHEMBL1230165,CHEMBL4577,45.0,7.346787486224656
CHEMBL1230165,CHEMBL5408,35.0,7.455931955649724
CHEMBL1230165,CHEMBL5543,6.4,8.193820026016112
CHEMBL1230314,CHEMBL206,4.9,8.309803919971486
CHEMBL1230314,CHEMBL242,19.0,7.721246399047171
CHEMBL1230609,CHEMBL1868,8.6,8.065501548756432
CHEMBL1230609,CHEMBL1913,9.6,8.017728766960431
CHEMBL1230609,CHEMBL1936,6.83,8.165579296318468
CHEMBL1230609,CHEMBL1955,2.8,8.55284196865778
CHEMBL1230609,CHEMBL1974,5.58,8.25336580106242
CHEMBL1230609,CHEMBL2007,6.82,8.16621562534352
CHEMBL1230609,CHEMBL203,3010.0,5.521433504406157
CHEMBL1230609,CHEMBL2689,3.54,8.450996737974211
CHEMBL1230609,CHEMBL2708,340.0,6.468521082957745
CHEMBL1230609,CHEMBL279,16.0,7.795880017344075
CHEMBL1230609,CHEMBL3717,213.8,6.669992299127241
CHEMBL1230609,CHEMBL4128,1.1,8.958607314841775
CHEMBL1230609,CHEMBL4247,3180.0,5.497572880015567
CHEMBL1230609,CHEMBL4722,1713.64,5.766080409037588
CHEMBL1230609,CHEMBL4895,100.0,7.0
CHEMBL1230609,CHEMBL5319,0.2,9.698970004336019
CHEMBL1230609,CHEMBL5568,20.0,7.698970004336019
CHEMBL1230609,CHEMBL5971,66.8,7.175223537524454
CHEMBL1231,CHEMBL1821,3.631,8.439973751087107
CHEMBL1231,CHEMBL2035,14.13,7.849857838151442
CHEMBL1231,CHEMBL211,16.0,7.795880017344075
CHEMBL1231,CHEMBL216,2.399,8.61996975203217
CHEMBL1231,CHEMBL245,1.514,8.819874124835946
CHEMBL1231124,CHEMBL4026,80.0,7.096910013008056
CHEMBL1231124,CHEMBL5403,41.0,7.3872161432802645
CHEMBL1232461,CHEMBL1163125,631.0,6.199970640755866
CHEMBL1232461,CHEMBL1293289,790.0,6.102372908709558
CHEMBL1232461,CHEMBL1795186,400.0,6.3979400086720375
CHEMBL1233528,CHEMBL1163125,1070.0,5.97061622231479
CHEMBL1233528,CHEMBL3024,0.87,9.060480747381382
CHEMBL1234354,CHEMBL2842,16.0,7.795880017344075
CHEMBL1234354,CHEMBL4005,8.33,8.079354998593212
CHEMBL1234354,CHEMBL4282,13.0,7.886056647693163
CHEMBL123558,CHEMBL240,1412.54,5.849999245077863
CHEMBL1236107,CHEMBL3717,10.0,8.0
CHEMBL1236524,CHEMBL4338,33.0,7.481486060122113
CHEMBL1236924,CHEMBL235,170.0,6.769551078621726
CHEMBL1236962,CHEMBL2842,0.68,9.167491087293763
CHEMBL1236962,CHEMBL3130,2.5,8.602059991327963
CHEMBL1236962,CHEMBL3145,1.2,8.920818753952375
CHEMBL1236962,CHEMBL3267,0.61,9.214670164989233
CHEMBL1236962,CHEMBL4005,1.1,8.958607314841775
CHEMBL1237,CHEMBL1808,131.5,6.881074247174223
CHEMBL1237021,CHEMBL214,6.7,8.173925197299173
CHEMBL1237021,CHEMBL217,1.7,8.769551078621726
CHEMBL1237021,CHEMBL224,2.0,8.698970004336019
CHEMBL1237021,CHEMBL3155,0.5,9.301029995663981
CHEMBL1237044,CHEMBL222,790.0,6.102372908709558
CHEMBL1237044,CHEMBL228,4300.0,5.366531544420414
CHEMBL1237044,CHEMBL233,7600.0,5.119186407719209
CHEMBL1237044,CHEMBL236,9.4,8.0268721464003
CHEMBL1237044,CHEMBL237,14.0,7.853871964321762
CHEMBL1241348,CHEMBL5278,9000.0,5.045757490560675
CHEMBL1241855,CHEMBL3024,9.0,8.045757490560675
CHEMBL124660,CHEMBL1844,3430.0,5.464705879957229
CHEMBL124660,CHEMBL1868,3100.0,5.508638306165727
CHEMBL124660,CHEMBL1913,200.0,6.698970004336019
CHEMBL124660,CHEMBL1936,1100.0,5.958607314841775
CHEMBL124660,CHEMBL1974,9220.0,5.035269078946371
CHEMBL124660,CHEMBL2007,2.4,8.619788758288394
CHEMBL124660,CHEMBL203,870.0,6.060480747381382
CHEMBL124660,CHEMBL2815,450.0,6.346787486224656
CHEMBL124660,CHEMBL3935,1600.0,5.795880017344075
CHEMBL124660,CHEMBL4202,4200.0,5.376750709602099
CHEMBL124660,CHEMBL4203,1600.0,5.795880017344075
CHEMBL124660,CHEMBL4224,1400.0,5.853871964321762
CHEMBL124660,CHEMBL4225,1900.0,5.721246399047171
CHEMBL124660,CHEMBL4226,9000.0,5.045757490560675
CHEMBL124660,CHEMBL4597,6000.0,5.221848749616356
CHEMBL124660,CHEMBL4852,2500.0,5.6020599913279625
CHEMBL124660,CHEMBL4898,740.0,6.130768280269024
CHEMBL124660,CHEMBL5081,730.0,6.136677139879544
CHEMBL124660,CHEMBL5319,1400.0,5.853871964321762
CHEMBL124660,CHEMBL5608,2000.0,5.698970004336019
CHEMBL124660,CHEMBL5903,2500.0,5.6020599913279625
CHEMBL125,CHEMBL4282,9600.0,5.017728766960432
CHEMBL1254025,CHEMBL1889,330.0,6.481486060122113
CHEMBL1254025,CHEMBL2049,95.0,7.022276394711152
CHEMBL1254771,CHEMBL4308,0.35,9.455931955649724
CHEMBL1255582,CHEMBL1867,7.244,8.14002155835798
CHEMBL1255582,CHEMBL1916,13.8,7.860120913598763
CHEMBL1255582,CHEMBL1942,6.761,8.169989064063882
CHEMBL1255582,CHEMBL232,2089.3,5.679999195735272
CHEMBL1255901,CHEMBL220,260.0,6.585026652029182
CHEMBL1256786,CHEMBL210,33.0,7.481486060122113
CHEMBL1256786,CHEMBL213,1995.26,5.700000503883016
CHEMBL1256786,CHEMBL234,1626.0,5.788879458741951
CHEMBL1257051,CHEMBL1951,8700.0,5.060480747381382
CHEMBL1257051,CHEMBL2039,5700.0,5.2441251443275085
CHEMBL1258006,CHEMBL2492,2.754,8.560036064079094
CHEMBL126,CHEMBL2039,2100.0,5.6777807052660805
CHEMBL1262,CHEMBL1835,617.4,6.209433374853924
CHEMBL1263,CHEMBL210,1100.0,5.958607314841775
CHEMBL1263,CHEMBL213,5011.87,5.300000202445418
CHEMBL1263,CHEMBL234,1049.0,5.979224511806442
CHEMBL1263,CHEMBL246,1258.93,5.899998417198648
CHEMBL1265,CHEMBL2003,130.0,6.886056647693163
CHEMBL1265,CHEMBL2008,34.0,7.468521082957745
CHEMBL1265,CHEMBL2055,1100.0,5.958607314841775
CHEMBL1265,CHEMBL5845,1300.0,5.886056647693163
CHEMBL1269025,CHEMBL244,3.4,8.468521082957745
CHEMBL1269258,CHEMBL1901,1000.0,6.0
CHEMBL1269258,CHEMBL298,1000.0,6.0
CHEMBL12713,CHEMBL217,0.45,9.346787486224656
CHEMBL12713,CHEMBL225,1.0,9.0
CHEMBL12713,CHEMBL231,0.51,9.292429823902063
CHEMBL12713,CHEMBL240,14.79,7.830031826003108
CHEMBL12713,CHEMBL3371,5.0,8.301029995663981
CHEMBL12713,CHEMBL4302,6500.0,5.187086643357144
CHEMBL1272,CHEMBL2071,106.0,6.97469413473523
CHEMBL1272,CHEMBL5685,9200.0,5.036212172654444
CHEMBL1272307,CHEMBL4792,8.5,8.070581074285707
CHEMBL1272307,CHEMBL5113,0.7586,9.119987161633228
CHEMBL1274,CHEMBL1871,9.0,8.045757490560675
CHEMBL1276127,CHEMBL262,600.0,6.221848749616356
CHEMBL1276127,CHEMBL301,2200.0,5.657577319177793
CHEMBL1276308,CHEMBL1871,89.0,7.050609993355087
CHEMBL1276308,CHEMBL1994,6000.0,5.221848749616356
CHEMBL1276308,CHEMBL2034,169.0,6.772113295386326
CHEMBL1276308,CHEMBL208,15.0,7.823908740944319
CHEMBL1276308,CHEMBL242,2876.0,5.541211118289155
CHEMBL1276678,CHEMBL286,1.1,8.958607314841775
CHEMBL128,CHEMBL1743126,6700.0,5.173925197299174
CHEMBL128,CHEMBL1898,47.9,7.319664486585437
CHEMBL128,CHEMBL1983,11.0,7.958607314841775
CHEMBL128,CHEMBL214,440.0,6.356547323513812
CHEMBL128,CHEMBL3155,1000.0,6.0
CHEMBL1280,CHEMBL240,560.0,6.251811972993799
CHEMBL1287853,CHEMBL1163125,290.0,6.537602002101044
CHEMBL1287853,CHEMBL1795185,340.0,6.468521082957745
CHEMBL1287853,CHEMBL1974,15.0,7.823908740944319
CHEMBL1287853,CHEMBL2041,48.0,7.318758762624412
CHEMBL1287853,CHEMBL2148,1002.0,5.999132278468773
CHEMBL1287853,CHEMBL2835,105.0,6.978810700930062
CHEMBL1287853,CHEMBL2971,3.0,8.522878745280337
CHEMBL1287853,CHEMBL3553,405.0,6.392544976785332
CHEMBL1289,CHEMBL5843,500.0,6.301029995663981
CHEMBL1289494,CHEMBL1868,6.26,8.20342566678957
CHEMBL1289494,CHEMBL1955,3.11,8.507239610973162
CHEMBL1289494,CHEMBL2007,2.26,8.645891560852599
CHEMBL1289494,CHEMBL279,340.0,6.468521082957745
CHEMBL1289494,CHEMBL3290,17.5,7.756961951313706
CHEMBL1289601,CHEMBL1868,22.0,7.657577319177793
CHEMBL1289601,CHEMBL1955,5.2,8.2839966563652
CHEMBL1289601,CHEMBL2041,1.5,8.823908740944319
CHEMBL1289601,CHEMBL279,4.0,8.397940008672037
CHEMBL1289601,CHEMBL4789,132.7,6.877129077135565
CHEMBL1289926,CHEMBL1862,170.0,6.769551078621726
CHEMBL1289926,CHEMBL1868,0.1,10.0
CHEMBL1289926,CHEMBL1936,13.0,7.886056647693163
CHEMBL1289926,CHEMBL1955,0.1,10.0
CHEMBL1289926,CHEMBL279,39.0,7.4089353929735005
CHEMBL1289926,CHEMBL3650,56.0,7.251811972993799
CHEMBL1289926,CHEMBL3788,46.0,7.337242168318426
CHEMBL129,CHEMBL2883,3000.0,5.522878745280337
CHEMBL1294,CHEMBL1914,1230.0,5.910094888560602
CHEMBL1294,CHEMBL1980,6900.0,5.161150909262744
CHEMBL1294,CHEMBL240,2670.0,5.573488738635425
CHEMBL1294,CHEMBL4306,7300.0,5.136677139879544
CHEMBL1297,CHEMBL221,145.0,6.838631997765025
CHEMBL129857,CHEMBL1974,618.0,6.209011524911184
CHEMBL129857,CHEMBL1991,70.0,7.154901959985743
CHEMBL129857,CHEMBL4977,8.0,8.096910013008056
CHEMBL129857,CHEMBL5533,1600.0,5.795880017344075
CHEMBL13,CHEMBL213,55.0,7.259637310505756
CHEMBL1303,CHEMBL2056,28.0,7.552841968657781
CHEMBL1303,CHEMBL217,4.4,8.356547323513812
CHEMBL1306,CHEMBL3849,3000.0,5.522878745280337
CHEMBL131,CHEMBL1994,44.0,7.356547323513813
CHEMBL131,CHEMBL2034,300.0,6.522878745280337
CHEMBL131,CHEMBL5409,251.0,6.600326278518962
CHEMBL1324,CHEMBL2023,127.0,6.896196279044043
CHEMBL1324,CHEMBL3194,56.0,7.251811972993799
CHEMBL1336,CHEMBL1169596,12.0,7.920818753952375
CHEMBL1336,CHEMBL1844,28.0,7.552841968657781
CHEMBL1336,CHEMBL1862,4400.0,5.356547323513812
CHEMBL1336,CHEMBL1868,165.0,6.782516055786093
CHEMBL1336,CHEMBL1906,370.0,6.431798275933005
CHEMBL1336,CHEMBL1913,582.7,6.23455498190985
CHEMBL1336,CHEMBL1936,740.0,6.130768280269024
CHEMBL1336,CHEMBL1955,95.0,7.022276394711152
CHEMBL1336,CHEMBL1974,860.0,6.0655015487564325
CHEMBL1336,CHEMBL2007,62.0,7.2076083105017466
CHEMBL1336,CHEMBL203,80.0,7.096910013008056
CHEMBL1336,CHEMBL2041,13.0,7.886056647693163
CHEMBL1336,CHEMBL2068,4800.0,5.318758762624412
CHEMBL1336,CHEMBL2185,440.0,6.356547323513812
CHEMBL1336,CHEMBL2326,8136.4,5.089567708865726
CHEMBL1336,CHEMBL2409,12.0,7.920818753952375
CHEMBL1336,CHEMBL258,6900.0,5.161150909262744
CHEMBL1336,CHEMBL260,3200.0,5.494850021680094
CHEMBL1336,CHEMBL2742,5900.0,5.229147988357856
CHEMBL1336,CHEMBL2777,1300.0,5.886056647693163
CHEMBL1336,CHEMBL279,950.0,6.022276394711152
CHEMBL1336,CHEMBL2815,6300.0,5.200659450546418
CHEMBL1336,CHEMBL3055,140.0,6.853871964321762
CHEMBL1336,CHEMBL3234,8500.0,5.070581074285707
CHEMBL1336,CHEMBL3290,1900.0,5.721246399047171
CHEMBL1336,CHEMBL3385,18.1,7.7423214251308154
CHEMBL1336,CHEMBL3650,2800.0,5.552841968657781
CHEMBL1336,CHEMBL3717,5750.0,5.2403321553103694
CHEMBL1336,CHEMBL3788,4500.0,5.346787486224656
CHEMBL1336,CHEMBL3836,2200.0,5.657577319177793
CHEMBL1336,CHEMBL3886,6.3,8.200659450546418
CHEMBL1336,CHEMBL3905,3000.0,5.522878745280337
CHEMBL1336,CHEMBL3935,210.0,6.6777807052660805
CHEMBL1336,CHEMBL3961,230.0,6.638272163982407
CHEMBL1336,CHEMBL3981,150.0,6.823908740944319
CHEMBL1336,CHEMBL3983,3500.0,5.455931955649724
CHEMBL1336,CHEMBL3987,360.0,6.443697499232713
CHEMBL1336,CHEMBL3988,3000.0,5.522878745280337
CHEMBL1336,CHEMBL4014,2900.0,5.5376020021010435
CHEMBL1336,CHEMBL4036,6200.0,5.2076083105017466
CHEMBL1336,CHEMBL4040,109.5,6.960585880823863
CHEMBL1336,CHEMBL4128,3000.0,5.522878745280337
CHEMBL1336,CHEMBL4134,2400.0,5.619788758288394
CHEMBL1336,CHEMBL4142,2700.0,5.568636235841013
CHEMBL1336,CHEMBL4179,3600.0,5.443697499232713
CHEMBL1336,CHEMBL4202,1600.0,5.795880017344075
CHEMBL1336,CHEMBL4204,262.0,6.581698708680254
CHEMBL1336,CHEMBL4223,510.0,6.292429823902063
CHEMBL1336,CHEMBL4312,5400.0,5.267606240177032
CHEMBL1336,CHEMBL4526,370.0,6.431798275933005
CHEMBL1336,CHEMBL4602,5300.0,5.275724130399211
CHEMBL1336,CHEMBL4674,9900.0,5.00436480540245
CHEMBL1336,CHEMBL4718,230.0,6.638272163982407
CHEMBL1336,CHEMBL4722,3800.0,5.42021640338319
CHEMBL1336,CHEMBL4852,1700.0,5.769551078621726
CHEMBL1336,CHEMBL4895,4500.0,5.346787486224656
CHEMBL1336,CHEMBL4898,2100.0,5.6777807052660805
CHEMBL1336,CHEMBL4924,7500.0,5.1249387366083
CHEMBL1336,CHEMBL4954,6400.0,5.1938200260161125
CHEMBL1336,CHEMBL5014,3600.0,5.443697499232713
CHEMBL1336,CHEMBL5072,3000.0,5.522878745280337
CHEMBL1336,CHEMBL5122,313.0,6.504455662453552
CHEMBL1336,CHEMBL5145,7300.0,5.136677139879544
CHEMBL1336,CHEMBL5147,3900.0,5.4089353929735005
CHEMBL1336,CHEMBL5198,46.0,7.337242168318426
CHEMBL1336,CHEMBL5260,280.0,6.552841968657781
CHEMBL1336,CHEMBL5274,68.0,7.167491087293763
CHEMBL1336,CHEMBL5319,1.5,8.823908740944319
CHEMBL1336,CHEMBL5331,3600.0,5.443697499232713
CHEMBL1336,CHEMBL5334,2300.0,5.638272163982407
CHEMBL1336,CHEMBL5364,640.0,6.1938200260161125
CHEMBL1336,CHEMBL5464,1500.0,5.823908740944319
CHEMBL1336,CHEMBL5579,6200.0,5.2076083105017466
CHEMBL1336,CHEMBL5608,600.0,6.221848749616356
CHEMBL1336,CHEMBL5684,130.0,6.886056647693163
CHEMBL1336,CHEMBL5703,9800.0,5.008773924307505
CHEMBL1336,CHEMBL5719,4520.0,5.3448615651886175
CHEMBL1336,CHEMBL5776,1300.0,5.886056647693163
CHEMBL1336,CHEMBL5790,1600.0,5.795880017344075
CHEMBL1336,CHEMBL5810,3100.0,5.508638306165727
CHEMBL1336,CHEMBL6002,250.0,6.6020599913279625
CHEMBL1336,CHEMBL6005,2400.0,5.619788758288394
CHEMBL1336,CHEMBL6162,2900.0,5.5376020021010435
CHEMBL1336,CHEMBL6166,4800.0,5.318758762624412
CHEMBL1337,CHEMBL1861,37.0,7.431798275933005
CHEMBL1339,CHEMBL1827,0.7,9.154901959985743
CHEMBL134,CHEMBL1867,853.0,6.069050968832477
CHEMBL134,CHEMBL1916,160.0,6.795880017344075
CHEMBL134,CHEMBL1942,31.62,7.50003813440381
CHEMBL134,CHEMBL214,3235.94,5.489999539566098
CHEMBL134,CHEMBL3923,55.0,7.259637310505756
CHEMBL134561,CHEMBL202,775.0,6.110698297493689
CHEMBL1346,CHEMBL1821,8.6,8.065501548756432
CHEMBL1346,CHEMBL2035,2.3,8.638272163982407
CHEMBL1346,CHEMBL210,61.0,7.214670164989233
CHEMBL1346,CHEMBL211,50.0,7.301029995663981
CHEMBL1346,CHEMBL213,180.0,6.7447274948966935
CHEMBL1346,CHEMBL216,5.5,8.259637310505756
CHEMBL1346,CHEMBL245,1.3,8.886056647693163
CHEMBL134713,CHEMBL2492,6000.0,5.221848749616356
CHEMBL135,CHEMBL1871,19.1,7.718966632752273
CHEMBL135,CHEMBL206,100.0,7.0
CHEMBL135,CHEMBL242,100.0,7.0
CHEMBL135,CHEMBL3305,50.0,7.301029995663981
CHEMBL135,CHEMBL3429,6.0,8.221848749616356
CHEMBL135,CHEMBL3751,8.7,8.060480747381382
CHEMBL135,CHEMBL5872,5.7,8.244125144327509
CHEMBL1350,CHEMBL333,7200.0,5.142667503568732
CHEMBL1351474,CHEMBL3594,2410.0,5.617982957425132
CHEMBL1355,CHEMBL3729,99.0,7.00436480540245
CHEMBL1358,CHEMBL2047,790.0,6.102372908709558
CHEMBL1358,CHEMBL206,24.0,7.619788758288394
CHEMBL1358,CHEMBL208,0.2089,9.680061560019691
CHEMBL1358,CHEMBL2409,26.0,7.585026652029182
CHEMBL1358,CHEMBL242,44.1,7.355561410532162
CHEMBL1358,CHEMBL3401,1950.0,5.709965388637482
CHEMBL1358,CHEMBL3429,2.0,8.698970004336019
CHEMBL1370,CHEMBL1994,14.0,7.853871964321762
CHEMBL1370,CHEMBL2034,3.8,8.42021640338319
CHEMBL1370,CHEMBL208,28.0,7.552841968657781
CHEMBL13766,CHEMBL205,2940.0,5.531652669587842
CHEMBL13817,CHEMBL4616,300.0,6.522878745280337
CHEMBL1382,CHEMBL1821,3.1,8.508638306165727
CHEMBL1382,CHEMBL2035,2.2,8.657577319177793
CHEMBL1382,CHEMBL211,4.0,8.397940008672037
CHEMBL1382,CHEMBL216,1.4,8.853871964321762
CHEMBL1382,CHEMBL245,3.6,8.443697499232712
CHEMBL1388,CHEMBL221,1019.0,5.991825815993574
CHEMBL139,CHEMBL2157,8.0,8.096910013008056
CHEMBL139,CHEMBL5983,1900.0,5.721246399047171
CHEMBL1393,CHEMBL1871,670.0,6.173925197299173
CHEMBL1393,CHEMBL1994,60.0,7.221848749616356
CHEMBL1393,CHEMBL2034,4100.0,5.3872161432802645
CHEMBL1393,CHEMBL208,4000.0,5.3979400086720375
CHEMBL1393,CHEMBL242,3300.0,5.481486060122113
CHEMBL1395,CHEMBL3305,3.715,8.430041181903405
CHEMBL1399,CHEMBL1978,600.0,6.221848749616356
CHEMBL14,CHEMBL1821,6309.57,5.200000237109354
CHEMBL14,CHEMBL211,4100.0,5.3872161432802645
CHEMBL1401,CHEMBL1900,8220.0,5.0851281824599495
CHEMBL1401508,CHEMBL205,2510.0,5.600326278518962
CHEMBL1401508,CHEMBL2326,4710.0,5.326979092871104
CHEMBL1401508,CHEMBL261,1490.0,5.826813731587726
CHEMBL1401508,CHEMBL2885,6430.0,5.191789027075778
CHEMBL1401508,CHEMBL3025,9700.0,5.013228265733755
CHEMBL1401508,CHEMBL3242,9050.0,5.043351420794797
CHEMBL1401508,CHEMBL3729,8960.0,5.047691990337875
CHEMBL1401508,CHEMBL3912,4820.0,5.31695296176115
CHEMBL1401508,CHEMBL3969,4560.0,5.341035157335565
CHEMBL1401508,CHEMBL4789,4080.0,5.38933983691012
CHEMBL1404,CHEMBL1980,6700.0,5.173925197299174
CHEMBL1405,CHEMBL1978,2500.0,5.6020599913279625
CHEMBL1405,CHEMBL206,96.0,7.017728766960432
CHEMBL1405,CHEMBL242,31.0,7.508638306165727
CHEMBL1405,CHEMBL3181,9500.0,5.022276394711152
CHEMBL1405,CHEMBL3305,6.607,8.179995693191682
CHEMBL14060,CHEMBL205,5500.0,5.259637310505756
CHEMBL14060,CHEMBL2885,2700.0,5.568636235841013
CHEMBL14060,CHEMBL3242,9200.0,5.036212172654444
CHEMBL14060,CHEMBL3594,8800.0,5.055517327849832
CHEMBL14060,CHEMBL3729,9500.0,5.022276394711152
CHEMBL1407943,CHEMBL240,1000.0,6.0
CHEMBL141305,CHEMBL206,27.0,7.568636235841013
CHEMBL1417019,CHEMBL2147,50.9,7.293282217663242
CHEMBL1417019,CHEMBL3396943,2500.0,5.6020599913279625
CHEMBL1417019,CHEMBL5619,2000.0,5.698970004336019
CHEMBL1421,CHEMBL1824,1400.0,5.853871964321762
CHEMBL1421,CHEMBL1841,10.0,8.0
CHEMBL1421,CHEMBL1844,10.0,8.0
CHEMBL1421,CHEMBL1862,1450.0,5.838631997765025
CHEMBL1421,CHEMBL1868,5000.0,5.301029995663981
CHEMBL1421,CHEMBL1906,570.0,6.2441251443275085
CHEMBL1421,CHEMBL1913,28.0,7.552841968657781
CHEMBL1421,CHEMBL1936,39.0,7.4089353929735005
CHEMBL1421,CHEMBL1974,8100.0,5.0915149811213505
CHEMBL1421,CHEMBL2007,10.0,8.0
CHEMBL1421,CHEMBL203,330.0,6.481486060122113
CHEMBL1421,CHEMBL2041,730.0,6.136677139879544
CHEMBL1421,CHEMBL2068,0.85,9.070581074285707
CHEMBL1421,CHEMBL2073,1.0,9.0
CHEMBL1421,CHEMBL2250,0.21,9.67778070526608
CHEMBL1421,CHEMBL2331044,63.0,7.200659450546419
CHEMBL1421,CHEMBL258,10.0,8.0
CHEMBL1421,CHEMBL2599,2900.0,5.5376020021010435
CHEMBL1421,CHEMBL260,495.0,6.305394801066432
CHEMBL1421,CHEMBL2634,1.3,8.886056647693163
CHEMBL1421,CHEMBL267,0.9,9.045757490560675
CHEMBL1421,CHEMBL2964,1400.0,5.853871964321762
CHEMBL1421,CHEMBL2971,1000.0,6.0
CHEMBL1421,CHEMBL3234,0.35,9.455931955649724
CHEMBL1421,CHEMBL3290,0.39,9.4089353929735
CHEMBL1421,CHEMBL3587,1000.0,6.0
CHEMBL1421,CHEMBL3650,3700.0,5.431798275933005
CHEMBL1421,CHEMBL3834,1.4,8.853871964321762
CHEMBL1421,CHEMBL3836,570.0,6.2441251443275085
CHEMBL1421,CHEMBL3886,45.0,7.346787486224656
CHEMBL1421,CHEMBL3905,1.2,8.920818753952375
CHEMBL1421,CHEMBL3961,410.0,6.3872161432802645
CHEMBL1421,CHEMBL3981,1200.0,5.920818753952375
